name,full_name,position,weight,birth_date,birth_place,retired,teams,player_id,season,total_games,games_started,minutes_played,fg,fga,fgp,fg2,fg2a,fg2p,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,height_inches
Cazzie Russell,Cazzie Lee Russell Jr.,F-G,218.0,1944-06-07,"Chicago, Illinois",True,"[20, 10, 14, 5]",3714,1975-76,74.0,,1625.0,8.2,17.8,0.463,,,,2.9,3.3,0.892,1.1,2.9,4.1,2.7,1.2,0.1,,2.7,19.4,77
Cazzie Russell,Cazzie Lee Russell Jr.,F-G,218.0,1944-06-07,"Chicago, Illinois",True,"[20, 10, 14, 5]",3714,1974-75,40.0,,1055.0,9.0,19.8,0.455,,,,3.4,3.9,0.894,1.2,2.8,3.9,3.7,0.9,0.1,,1.9,21.5,77
Cazzie Russell,Cazzie Lee Russell Jr.,F-G,218.0,1944-06-07,"Chicago, Illinois",True,"[20, 10, 14, 5]",3714,1969-70,78.0,,1563.0,8.9,17.8,0.498,,,,2.9,3.7,0.775,,,5.4,3.1,,,,3.2,20.6,77
Cazzie Russell,Cazzie Lee Russell Jr.,F-G,218.0,1944-06-07,"Chicago, Illinois",True,"[20, 10, 14, 5]",3714,1970-71,57.0,,1056.0,7.4,17.2,0.429,,,,3.1,4.1,0.773,,,6.5,2.6,,,,2.5,17.9,77
Frank Russell,Frank Russell,G,180.0,1949-04-17,,True,[],3716,1972-73,23.0,,131.0,8.0,21.2,0.377,,,,4.4,4.9,0.889,,,4.7,4.1,,,,3.3,20.3,75
Frankie Sanders,Frankie J. Sanders,F-G,200.0,1957-01-23,"Dayton, Ohio",True,"[2, 27]",3739,1978-79,46.0,,479.0,7.9,18.5,0.427,7.9,18.5,0.427,4.1,5.1,0.794,2.6,5.6,8.3,3.9,1.6,0.5,4.1,5.2,19.8,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1962-63,80.0,,2148.0,5.7,12.5,0.456,,,,3.1,4.2,0.738,,,9.7,1.6,,,,4.4,14.5,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1969-70,57.0,,1616.0,5.5,12.4,0.443,,,,3.6,4.1,0.88,,,7.0,2.0,,,,4.4,14.5,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1967-68,78.0,,1981.0,5.4,12.6,0.428,,,,3.6,4.6,0.784,,,8.3,1.8,,,,5.5,14.4,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1968-69,82.0,,2184.0,6.0,14.0,0.43,,,,3.1,4.2,0.733,,,9.5,1.8,,,,4.8,15.1,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1964-65,80.0,,2459.0,5.5,12.8,0.429,,,,2.8,3.8,0.745,,,9.7,1.3,,,,4.7,13.8,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1965-66,72.0,,1896.0,6.6,15.5,0.428,,,,4.0,5.2,0.764,,,9.6,1.7,,,,6.0,17.3,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1961-62,80.0,,2325.0,5.4,12.4,0.435,,,,3.1,4.1,0.749,,,11.8,1.1,,,,4.3,13.9,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1972-73,59.0,,423.0,4.0,12.7,0.315,,,,2.0,3.0,0.657,,,7.5,2.3,,,,7.0,10.0,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1960-61,68.0,,1084.0,4.9,11.7,0.42,,,,2.2,3.3,0.67,,,12.8,1.5,,,,4.4,12.1,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1966-67,81.0,,1926.0,6.0,14.1,0.428,,,,3.3,4.1,0.817,,,8.2,1.7,,,,5.7,15.4,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1970-71,17.0,,121.0,4.8,13.1,0.364,,,,2.1,2.4,0.875,,,5.1,3.3,,,,7.4,11.6,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1963-64,80.0,,2370.0,5.3,12.7,0.417,,,,3.2,4.3,0.761,,,10.1,1.5,,,,4.2,13.8,78
Tom Sanders,Thomas Ernest Sanders,F,210.0,1938-11-08,"New York, New York",True,[],3744,1971-72,82.0,,1631.0,4.7,11.6,0.41,,,,2.5,3.0,0.816,,,7.8,2.2,,,,5.7,11.9,78
Bob Santini,Robert Santini,F,190.0,1935-02-17,"Bronx, New York",True,[],3747,1955-56,4.0,,23.0,7.8,15.7,0.5,,,,1.6,3.1,0.5,,,4.7,1.6,,,,6.3,17.2,77
Pep Saul,Frank Benjamin Saul Jr.,G-F,185.0,1924-02-16,"West Orange, New Jersey",True,[],3754,1951-52,64.0,,1479.0,3.8,10.6,0.36,,,,2.9,3.7,0.778,,,4.0,3.6,,,,2.9,10.5,74
Pep Saul,Frank Benjamin Saul Jr.,G-F,185.0,1924-02-16,"West Orange, New Jersey",True,[],3754,1954-55,65.0,,1139.0,3.0,9.6,0.317,,,,3.0,3.9,0.772,,,4.2,3.3,,,,4.0,9.1,74
Pep Saul,Frank Benjamin Saul Jr.,G-F,185.0,1924-02-16,"West Orange, New Jersey",True,[],3754,1952-53,70.0,,1796.0,3.7,9.4,0.397,,,,2.8,4.0,0.71,,,2.8,2.2,,,,3.5,10.3,74
Pep Saul,Frank Benjamin Saul Jr.,G-F,185.0,1924-02-16,"West Orange, New Jersey",True,[],3754,1953-54,71.0,,1805.0,3.2,9.3,0.347,,,,2.6,3.4,0.753,,,3.2,2.8,,,,3.0,9.0,74
Woody Sauldsberry,Woodrow Sauldsberry Jr.,F-C,220.0,1934-07-11,"Winnsboro, Louisiana",True,[2],3755,1960-61,69.0,,1491.0,5.6,18.5,0.299,,,,1.4,2.4,0.56,,,11.9,1.8,,,,4.8,12.5,79
Woody Sauldsberry,Woodrow Sauldsberry Jr.,F-C,220.0,1934-07-11,"Winnsboro, Louisiana",True,[2],3755,1959-60,71.0,,1848.0,6.3,19.0,0.334,,,,1.1,2.0,0.534,,,8.7,2.2,,,,4.0,13.7,79
Woody Sauldsberry,Woodrow Sauldsberry Jr.,F-C,220.0,1934-07-11,"Winnsboro, Louisiana",True,[2],3755,1962-63,77.0,,2034.0,6.5,17.1,0.379,,,,1.9,2.9,0.656,,,7.9,1.4,,,,4.1,14.8,79
Woody Sauldsberry,Woodrow Sauldsberry Jr.,F-C,220.0,1934-07-11,"Winnsboro, Louisiana",True,[2],3755,1958-59,72.0,,2743.0,6.6,18.1,0.363,,,,1.4,2.3,0.625,,,10.8,0.9,,,,3.6,14.6,79
Woody Sauldsberry,Woodrow Sauldsberry Jr.,F-C,220.0,1934-07-11,"Winnsboro, Louisiana",True,[2],3755,1965-66,39.0,,530.0,5.4,16.9,0.321,,,,0.7,1.5,0.5,,,9.6,1.0,,,,6.4,11.6,79
Woody Sauldsberry,Woodrow Sauldsberry Jr.,F-C,220.0,1934-07-11,"Winnsboro, Louisiana",True,[2],3755,1957-58,71.0,,2377.0,5.9,16.4,0.36,,,,2.0,3.3,0.615,,,11.0,0.9,,,,3.7,13.8,79
Woody Sauldsberry,Woodrow Sauldsberry Jr.,F-C,220.0,1934-07-11,"Winnsboro, Louisiana",True,[2],3755,1961-62,63.0,,1765.0,6.1,17.7,0.343,,,,1.6,2.5,0.642,,,10.9,1.8,,,,3.7,13.8,79
Fred Saunders,James Frederick Saunders,F,210.0,1951-06-13,"Columbus, Ohio",True,"[2, 24]",3757,1975-76,17.0,,146.0,6.9,15.8,0.438,,,,1.5,2.7,0.545,2.7,6.4,9.1,3.2,1.2,0.2,,5.7,15.3,79
Fred Saunders,James Frederick Saunders,F,210.0,1951-06-13,"Columbus, Ohio",True,"[2, 24]",3757,1976-77,68.0,,1051.0,6.3,13.5,0.466,,,,1.2,1.8,0.66,2.5,5.1,7.6,2.9,0.9,0.2,,6.5,13.8,79
Fred Saunders,James Frederick Saunders,F,210.0,1951-06-13,"Columbus, Ohio",True,"[2, 24]",3757,1974-75,69.0,,1059.0,6.0,13.8,0.433,,,,2.2,3.2,0.695,2.8,5.8,8.6,2.7,1.4,0.5,,5.1,14.2,79
Fred Saunders,James Frederick Saunders,F,210.0,1951-06-13,"Columbus, Ohio",True,"[2, 24]",3757,1977-78,56.0,,643.0,5.5,13.1,0.423,,,,1.5,2.0,0.722,2.1,4.1,6.2,2.6,1.2,0.8,2.4,5.9,12.5,79
Don Savage,Donald Joseph Savage,F-G,205.0,1928-04-09,"Syracuse, New York",True,[],3758,1956-57,5.0,,55.0,3.9,12.4,0.316,,,,3.9,4.6,0.857,,,4.6,1.3,,,,4.6,11.8,75
Don Savage,Donald Joseph Savage,F-G,205.0,1928-04-09,"Syracuse, New York",True,[],3758,1951-52,12.0,,118.0,2.7,13.1,0.209,,,,5.5,8.5,0.643,,,7.3,3.7,,,,6.7,11.0,75
Frank Schade,Frank Schade,G,170.0,1950-01-22,"Wausau, Wisconsin",True,[],3764,1972-73,9.0,,76.0,0.9,3.3,0.286,,,,2.8,2.8,1.0,,,2.8,4.7,,,,5.7,4.7,73
Bob Schafer,Robert Thomas Schafer,G,195.0,1933-03-29,"Philadelphia, Pennsylvania",True,[],3768,1956-57,11.0,,167.0,4.1,14.2,0.288,,,,2.4,2.8,0.846,,,2.4,3.2,,,,3.4,10.6,75
Bob Schafer,Robert Thomas Schafer,G,195.0,1933-03-29,"Philadelphia, Pennsylvania",True,[],3768,1955-56,54.0,,578.0,5.0,16.8,0.3,,,,3.9,5.0,0.765,,,4.4,3.3,,,,4.7,14.0,75
Fred Schaus,Frederick Appleton Schaus,F,205.0,1925-06-30,"Newark, Ohio",True,[20],3771,1952-53,69.0,,2541.0,3.4,10.2,0.334,,,,3.4,4.2,0.821,,,5.9,3.5,,,,3.7,10.2,77
Fred Schaus,Frederick Appleton Schaus,F,205.0,1925-06-30,"Newark, Ohio",True,[20],3771,1953-54,67.0,,1515.0,3.8,9.9,0.388,,,,3.6,4.6,0.785,,,6.3,2.6,,,,4.2,11.3,77
Fred Schaus,Frederick Appleton Schaus,F,205.0,1925-06-30,"Newark, Ohio",True,[20],3771,1951-52,62.0,,2581.0,3.9,10.9,0.361,,,,4.3,5.2,0.833,,,6.1,3.4,,,,3.1,12.2,77
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1958-59,72.0,,2645.0,6.9,17.7,0.387,,,,7.2,8.3,0.864,,,13.1,2.4,,,,3.8,20.9,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1952-53,71.0,,2668.0,5.1,13.5,0.374,,,,6.9,8.4,0.827,,,12.4,3.1,,,,3.7,17.0,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1951-52,63.0,,2004.0,4.7,13.3,0.355,,,,6.1,7.6,0.807,,,13.9,3.3,,,,3.8,15.6,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1962-63,66.0,,1438.0,5.6,14.4,0.388,,,,4.5,5.2,0.879,,,9.4,4.4,,,,4.4,15.7,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1955-56,72.0,,2517.0,6.7,17.2,0.387,,,,7.8,9.0,0.858,,,12.7,2.9,,,,3.6,21.1,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1953-54,72.0,,2655.0,5.0,13.2,0.38,,,,6.6,8.0,0.827,,,11.8,2.9,,,,3.1,16.7,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1963-64,24.0,,350.0,4.5,14.7,0.308,,,,4.7,5.9,0.807,,,11.3,4.9,,,,7.8,13.8,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1956-57,72.0,,2851.0,6.3,16.5,0.379,,,,7.9,8.7,0.904,,,12.7,2.9,,,,2.8,20.4,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1961-62,56.0,,1480.0,6.5,18.3,0.357,,,,7.0,7.8,0.897,,,10.7,2.9,,,,4.1,20.0,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1959-60,75.0,,2741.0,7.6,18.9,0.401,,,,7.0,7.8,0.893,,,12.6,3.4,,,,3.5,22.2,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1954-55,72.0,,2526.0,6.0,15.7,0.383,,,,7.0,8.4,0.833,,,12.6,3.0,,,,3.5,19.0,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1957-58,72.0,,2918.0,7.2,18.0,0.398,,,,7.8,8.6,0.904,,,12.6,2.8,,,,3.0,22.1,80
Dolph Schayes,Adolph Schayes,F-C,220.0,1928-05-19,"New York, New York",True,[],3773,1960-61,79.0,,3007.0,7.1,19.1,0.372,,,,8.1,9.4,0.868,,,11.5,3.5,,,,3.5,22.4,80
Dave Schellhase,David Gene Schellhase Jr.,G,205.0,1944-10-14,"Evansville, Indiana",True,[],3777,1967-68,42.0,,301.0,5.6,16.5,0.341,,,,2.4,4.5,0.526,,,5.6,4.4,,,,5.1,13.6,75
Dave Schellhase,David Gene Schellhase Jr.,G,205.0,1944-10-14,"Evansville, Indiana",True,[],3777,1966-67,31.0,,212.0,6.8,18.8,0.36,,,,2.4,3.7,0.636,,,4.9,3.9,,,,4.6,16.0,75
Herb Scherer,Herbert Frederick Scherer,C,212.0,1928-12-21,"Maplewood, New Jersey",True,[20],3779,1951-52,12.0,,167.0,4.1,14.0,0.292,,,,1.9,3.0,0.643,,,5.6,1.3,,,,5.4,10.1,81
Dale Schlueter,Dale Wayne Schlueter,C,225.0,1945-11-12,"Tacoma, Washington",True,"[25, 23, 1, 24]",3781,1976-77,39.0,,337.0,2.8,7.7,0.361,,,,1.9,3.3,0.581,3.2,5.3,8.5,4.1,0.9,0.9,,6.6,7.5,82
Dale Schlueter,Dale Wayne Schlueter,C,225.0,1945-11-12,"Tacoma, Washington",True,"[25, 23, 1, 24]",3781,1972-73,78.0,,1136.0,5.3,10.0,0.524,,,,2.7,3.9,0.699,,,11.2,3.3,,,,5.3,13.2,82
Dale Schlueter,Dale Wayne Schlueter,C,225.0,1945-11-12,"Tacoma, Washington",True,"[25, 23, 1, 24]",3781,1974-75,76.0,,962.0,3.4,6.7,0.517,,,,3.1,4.5,0.694,2.9,7.0,9.9,3.9,0.7,1.6,,6.1,10.0,82
Dale Schlueter,Dale Wayne Schlueter,C,225.0,1945-11-12,"Tacoma, Washington",True,"[25, 23, 1, 24]",3781,1975-76,71.0,,773.0,2.8,5.7,0.5,,,,2.5,3.8,0.667,2.7,7.7,10.4,3.7,0.6,0.8,,6.6,8.2,82
Dale Schlueter,Dale Wayne Schlueter,C,225.0,1945-11-12,"Tacoma, Washington",True,"[25, 23, 1, 24]",3781,1977-78,10.0,,109.0,2.6,6.3,0.421,,,,3.0,5.9,0.5,1.7,5.3,6.9,5.9,1.0,0.7,5.0,6.6,8.3,82
Dale Schlueter,Dale Wayne Schlueter,C,225.0,1945-11-12,"Tacoma, Washington",True,"[25, 23, 1, 24]",3781,1973-74,57.0,,547.0,4.1,8.9,0.467,,,,2.5,3.3,0.76,3.6,6.6,10.2,3.0,1.6,1.4,,5.5,10.8,82
Dale Schlueter,Dale Wayne Schlueter,C,225.0,1945-11-12,"Tacoma, Washington",True,"[25, 23, 1, 24]",3781,1969-70,63.0,,685.0,4.3,8.8,0.491,,,,3.2,5.1,0.619,,,12.1,1.3,,,,5.7,11.8,82
Dale Schlueter,Dale Wayne Schlueter,C,225.0,1945-11-12,"Tacoma, Washington",True,"[25, 23, 1, 24]",3781,1971-72,81.0,,2693.0,4.7,9.0,0.525,,,,3.2,4.4,0.739,,,11.5,3.8,,,,3.7,12.7,82
Dale Schlueter,Dale Wayne Schlueter,C,225.0,1945-11-12,"Tacoma, Washington",True,"[25, 23, 1, 24]",3781,1970-71,80.0,,1823.0,5.1,10.4,0.488,,,,2.8,4.3,0.656,,,12.4,3.8,,,,5.2,13.0,82
Dale Schlueter,Dale Wayne Schlueter,C,225.0,1945-11-12,"Tacoma, Washington",True,"[25, 23, 1, 24]",3781,1968-69,31.0,,559.0,4.4,10.1,0.433,,,,2.9,5.3,0.549,,,13.9,1.9,,,,5.2,11.7,82
Dick Schnittker,Richard Dean Schnittker,F,200.0,1928-05-27,"Kelleys Island, Ohio",True,[36],3783,1957-58,50.0,,979.0,4.7,13.1,0.359,,,,7.4,8.7,0.848,,,7.8,2.6,,,,4.6,16.8,77
Dick Schnittker,Richard Dean Schnittker,F,200.0,1928-05-27,"Kelleys Island, Ohio",True,[36],3783,1953-54,71.0,,1040.0,4.2,10.6,0.397,,,,3.0,4.6,0.652,,,6.2,2.0,,,,6.2,11.4,77
Dick Schnittker,Richard Dean Schnittker,F,200.0,1928-05-27,"Kelleys Island, Ohio",True,[36],3783,1954-55,72.0,,1798.0,4.5,11.7,0.388,,,,6.0,7.2,0.823,,,7.0,2.3,,,,4.6,15.0,77
Dick Schnittker,Richard Dean Schnittker,F,200.0,1928-05-27,"Kelleys Island, Ohio",True,[36],3783,1956-57,70.0,,997.0,4.1,12.7,0.322,,,,5.8,7.0,0.829,,,6.7,1.9,,,,5.2,13.9,77
Dick Schnittker,Richard Dean Schnittker,F,200.0,1928-05-27,"Kelleys Island, Ohio",True,[36],3783,1955-56,72.0,,1930.0,4.7,12.1,0.393,,,,5.7,6.6,0.856,,,5.5,2.6,,,,4.7,15.1,77
Dave Scholz,David A. Scholz,F,220.0,1948-04-12,,True,[],3786,1969-70,1.0,,1.0,36.0,36.0,1.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,72.0,80
Howie Schultz,Howard Henry Schultz,C-F,200.0,1922-07-03,"St. Paul, Minnesota",True,[31],3790,1952-53,40.0,,474.0,1.8,6.8,0.267,,,,3.3,4.7,0.694,,,6.1,2.2,,,,5.5,6.9,78
Howie Schultz,Howard Henry Schultz,C-F,200.0,1922-07-03,"St. Paul, Minnesota",True,[31],3790,1951-52,66.0,,1301.0,2.5,8.7,0.283,,,,2.5,3.3,0.756,,,6.8,2.8,,,,5.5,7.4,78
Fred Scolari,Fred Joseph Scolari,G,180.0,1922-03-01,"San Francisco, California",True,"[36, 2]",3795,1953-54,64.0,,1589.0,3.6,11.1,0.324,,,,3.3,4.1,0.8,,,3.1,3.0,,,,3.5,10.5,70
Fred Scolari,Fred Joseph Scolari,G,180.0,1922-03-01,"San Francisco, California",True,"[36, 2]",3795,1954-55,59.0,,619.0,4.4,14.5,0.305,,,,2.3,2.8,0.796,,,4.5,5.4,,,,4.4,11.1,70
Fred Scolari,Fred Joseph Scolari,G,180.0,1922-03-01,"San Francisco, California",True,"[36, 2]",3795,1952-53,62.0,,2123.0,4.7,13.7,0.342,,,,4.7,5.5,0.844,,,3.5,4.0,,,,3.6,14.1,70
Fred Scolari,Fred Joseph Scolari,G,180.0,1922-03-01,"San Francisco, California",True,"[36, 2]",3795,1951-52,64.0,,2242.0,4.7,13.9,0.334,,,,5.7,6.8,0.835,,,3.4,4.9,,,,3.4,15.0,70
Alvin Scott,Alvin Leroy Scott,F-G,185.0,1955-09-14,"Cleveland, Tennessee",True,[],3796,1977-78,81.0,,1538.0,4.2,8.6,0.488,4.2,8.6,0.488,3.1,4.5,0.691,3.2,5.2,8.4,2.1,1.2,0.9,2.0,3.7,11.5,79
Alvin Scott,Alvin Leroy Scott,F-G,185.0,1955-09-14,"Cleveland, Tennessee",True,[],3796,1978-79,81.0,,1737.0,4.4,8.2,0.535,4.4,8.2,0.535,2.5,3.5,0.714,2.2,5.3,7.5,2.6,1.7,1.3,2.1,2.9,11.3,79
Charlie Scott,Charles Thomas Scott,G-F,175.0,1948-12-15,"New York, New York",True,"[24, 2, 8, 14]",3799,1976-77,43.0,,1581.0,7.4,16.7,0.444,7.4,16.7,0.444,2.9,3.9,0.746,1.2,3.2,4.3,4.5,1.4,0.3,,3.5,17.8,77
Charlie Scott,Charles Thomas Scott,G-F,175.0,1948-12-15,"New York, New York",True,"[24, 2, 8, 14]",3799,1978-79,79.0,,2617.0,5.4,11.7,0.46,5.4,11.7,0.46,2.2,3.0,0.749,0.7,2.1,2.9,5.9,1.1,0.4,3.5,3.9,13.0,77
Charlie Scott,Charles Thomas Scott,G-F,175.0,1948-12-15,"New York, New York",True,"[24, 2, 8, 14]",3799,1977-78,79.0,,2473.0,6.3,14.5,0.438,6.3,14.5,0.438,2.8,3.8,0.746,0.9,2.7,3.6,5.5,1.6,0.2,3.5,3.7,15.5,77
Charlie Scott,Charles Thomas Scott,G-F,175.0,1948-12-15,"New York, New York",True,"[24, 2, 8, 14]",3799,1972-73,81.0,,3062.0,9.5,21.3,0.446,9.5,21.3,0.446,5.1,6.5,0.784,,,4.0,5.8,,,,3.6,24.1,77
Charlie Scott,Charles Thomas Scott,G-F,175.0,1948-12-15,"New York, New York",True,"[24, 2, 8, 14]",3799,1974-75,69.0,,2592.0,9.8,22.1,0.441,9.8,22.1,0.441,3.8,4.9,0.781,1.0,2.8,3.8,4.3,1.5,0.3,,4.1,23.3,77
Charlie Scott,Charles Thomas Scott,G-F,175.0,1948-12-15,"New York, New York",True,"[24, 2, 8, 14]",3799,1973-74,52.0,,2003.0,9.7,21.0,0.459,9.7,21.0,0.459,4.4,5.7,0.781,1.2,2.8,4.0,4.9,1.8,0.4,,3.5,23.8,77
Charlie Scott,Charles Thomas Scott,G-F,175.0,1948-12-15,"New York, New York",True,"[24, 2, 8, 14]",3799,1975-76,82.0,,2913.0,7.3,16.2,0.449,7.3,16.2,0.449,3.3,4.1,0.797,1.3,3.1,4.4,4.2,1.3,0.3,,4.4,17.8,77
Charlie Scott,Charles Thomas Scott,G-F,175.0,1948-12-15,"New York, New York",True,"[24, 2, 8, 14]",3799,1971-72,6.0,,177.0,9.8,23.0,0.425,9.8,23.0,0.425,3.5,4.3,0.81,,,4.7,5.3,,,,3.9,23.0,77
Ray Scott,John Raymond Scott,F-C,215.0,1938-07-12,"Philadelphia, Pennsylvania",True,[9],3803,1965-66,79.0,,2652.0,7.4,17.8,0.416,7.4,17.8,0.416,4.4,5.9,0.743,,,10.2,3.2,,,,2.8,19.2,81
Ray Scott,John Raymond Scott,F-C,215.0,1938-07-12,"Philadelphia, Pennsylvania",True,[9],3803,1962-63,76.0,,2538.0,6.5,15.7,0.414,6.5,15.7,0.414,4.4,6.5,0.674,,,11.0,2.7,,,,3.7,17.4,81
Ray Scott,John Raymond Scott,F-C,215.0,1938-07-12,"Philadelphia, Pennsylvania",True,[9],3803,1967-68,81.0,,2924.0,6.0,14.6,0.412,6.0,14.6,0.412,4.3,5.5,0.779,,,13.7,2.1,,,,3.1,16.4,81
Ray Scott,John Raymond Scott,F-C,215.0,1938-07-12,"Philadelphia, Pennsylvania",True,[9],3803,1966-67,72.0,,2446.0,6.7,16.8,0.4,6.7,16.8,0.4,3.8,5.4,0.699,,,11.2,2.4,,,,3.2,17.2,81
Ray Scott,John Raymond Scott,F-C,215.0,1938-07-12,"Philadelphia, Pennsylvania",True,[9],3803,1968-69,82.0,,2168.0,6.4,15.4,0.416,6.4,15.4,0.416,3.2,4.3,0.759,,,12.0,2.2,,,,3.5,16.1,81
Ray Scott,John Raymond Scott,F-C,215.0,1938-07-12,"Philadelphia, Pennsylvania",True,[9],3803,1964-65,66.0,,2167.0,6.7,18.1,0.368,6.7,18.1,0.368,3.7,5.2,0.701,,,10.5,4.0,,,,3.5,17.0,81
Ray Scott,John Raymond Scott,F-C,215.0,1938-07-12,"Philadelphia, Pennsylvania",True,[9],3803,1969-70,73.0,,1393.0,6.6,15.6,0.425,6.6,15.6,0.425,3.6,4.5,0.803,,,11.8,2.9,,,,3.8,16.9,81
Ray Scott,John Raymond Scott,F-C,215.0,1938-07-12,"Philadelphia, Pennsylvania",True,[9],3803,1963-64,80.0,,2964.0,6.5,15.9,0.412,6.5,15.9,0.412,4.0,5.5,0.719,,,13.1,3.0,,,,3.6,17.1,81
Ray Scott,John Raymond Scott,F-C,215.0,1938-07-12,"Philadelphia, Pennsylvania",True,[9],3803,1961-62,75.0,,2087.0,6.4,16.5,0.387,6.4,16.5,0.387,4.4,6.7,0.657,,,14.9,2.3,,,,4.0,17.2,81
Bruce Seals,Bruce A. Seals,F,210.0,1953-06-18,"New Orleans, Louisiana",True,[],3808,1977-78,73.0,,1322.0,6.3,15.0,0.417,6.3,15.0,0.417,3.0,4.8,0.634,1.7,4.5,6.2,2.2,1.1,0.9,2.8,5.7,15.5,80
Bruce Seals,Bruce A. Seals,F,210.0,1953-06-18,"New Orleans, Louisiana",True,[],3808,1976-77,81.0,,1977.0,6.9,15.5,0.444,6.9,15.5,0.444,2.5,3.6,0.708,2.1,4.3,6.4,1.7,0.9,1.1,,4.8,16.3,80
Bruce Seals,Bruce A. Seals,F,210.0,1953-06-18,"New Orleans, Louisiana",True,[],3808,1975-76,81.0,,2435.0,5.7,13.1,0.436,5.7,13.1,0.436,2.7,3.9,0.678,2.3,5.2,7.5,1.8,0.9,0.7,,4.6,14.1,80
Ed Searcy,Edwin Searcy,F,210.0,1952-04-17,"New York, New York",True,[],3811,1975-76,4.0,,12.0,6.0,18.0,0.333,,,,6.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,12.0,18.0,78
Kenny Sears,Kenneth Robert Sears,F,198.0,1933-08-17,"Watsonville, California",True,[20],3812,1958-59,71.0,,2498.0,7.1,14.4,0.49,,,,7.3,8.5,0.861,,,9.5,2.0,,,,3.4,21.4,81
Kenny Sears,Kenneth Robert Sears,F,198.0,1933-08-17,"Watsonville, California",True,[20],3812,1956-57,72.0,,2516.0,4.9,11.7,0.418,,,,5.5,6.9,0.79,,,8.8,1.4,,,,3.2,15.3,81
Kenny Sears,Kenneth Robert Sears,F,198.0,1933-08-17,"Watsonville, California",True,[20],3812,1960-61,52.0,,1396.0,6.2,14.6,0.424,,,,6.9,8.4,0.825,,,7.6,2.6,,,,4.3,19.3,81
Kenny Sears,Kenneth Robert Sears,F,198.0,1933-08-17,"Watsonville, California",True,[20],3812,1959-60,64.0,,2099.0,7.1,14.8,0.477,,,,6.2,7.2,0.868,,,15.0,2.2,,,,3.3,20.4,81
Kenny Sears,Kenneth Robert Sears,F,198.0,1933-08-17,"Watsonville, California",True,[20],3812,1963-64,51.0,,519.0,3.7,8.3,0.442,,,,4.4,5.5,0.81,,,6.5,2.9,,,,4.9,11.8,81
Kenny Sears,Kenneth Robert Sears,F,198.0,1933-08-17,"Watsonville, California",True,[20],3812,1955-56,70.0,,2069.0,5.6,12.7,0.438,,,,4.5,5.6,0.796,,,10.7,2.0,,,,3.5,15.6,81
Kenny Sears,Kenneth Robert Sears,F,198.0,1933-08-17,"Watsonville, California",True,[20],3812,1962-63,77.0,,1141.0,5.1,9.6,0.53,,,,4.1,5.3,0.78,,,6.5,3.0,,,,4.0,14.3,81
Kenny Sears,Kenneth Robert Sears,F,198.0,1933-08-17,"Watsonville, California",True,[20],3812,1957-58,72.0,,2685.0,6.0,13.6,0.439,,,,6.1,7.4,0.822,,,10.5,1.7,,,,3.4,18.0,81
