name,full_name,position,weight,birth_date,birth_place,retired,teams,player_id,season,total_games,games_started,minutes_played,fg,fga,fgp,fg3,fg3a,fg3p,fg2,fg2a,fg2p,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,team_name,height_inches
Deron Williams,Deron Michael Williams,G,200.0,1984-06-26,"Parkersburg, West Virginia",True,"[29, 7, 6]",4604,2011-12,55.0,55.0,1999.0,7.0,17.3,0.407,2.1,6.2,0.336,5.0,11.1,0.446,4.6,5.5,0.843,0.4,2.9,3.3,8.7,1.2,0.4,3.9,2.2,20.8,Retired,75
Deron Williams,Deron Michael Williams,G,200.0,1984-06-26,"Parkersburg, West Virginia",True,"[29, 7, 6]",4604,2012-13,78.0,78.0,2842.0,6.3,14.2,0.44,2.1,5.7,0.378,4.1,8.6,0.482,4.0,4.7,0.859,0.4,2.6,2.9,7.7,1.0,0.4,2.8,2.5,18.7,Retired,75
Deron Williams,Deron Michael Williams,G,200.0,1984-06-26,"Parkersburg, West Virginia",True,"[29, 7, 6]",4604,2006-07,80.0,80.0,2950.0,6.0,13.2,0.456,1.0,3.1,0.322,5.0,10.1,0.498,2.8,3.6,0.767,0.5,2.8,3.3,9.1,1.0,0.2,3.0,3.1,15.8,Retired,75
Derrick Williams,Derrick Williams,F,240.0,1991-05-25,"Bellflower, California",True,"[18, 26, 20, 6, 16, 14]",4605,2012-13,78.0,56.0,1916.0,6.4,14.8,0.43,1.2,3.7,0.332,5.1,11.1,0.463,3.6,5.1,0.706,1.8,6.3,8.1,0.9,0.8,0.7,1.9,2.4,17.5,Retired,80
Derrick Williams,Derrick Williams,F,240.0,1991-05-25,"Bellflower, California",True,"[18, 26, 20, 6, 16, 14]",4605,2011-12,66.0,15.0,1418.0,5.2,12.6,0.412,0.9,3.5,0.268,4.3,9.1,0.467,3.5,5.0,0.697,2.0,5.9,7.9,1.0,0.8,0.8,2.0,2.4,14.8,Retired,80
Derrick Williams,Derrick Williams,F,240.0,1991-05-25,"Bellflower, California",True,"[18, 26, 20, 6, 16, 14]",4605,2017-18,2.0,0.0,9.0,4.0,16.0,0.25,0.0,8.0,0.0,4.0,8.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,Retired,80
Derrick Williams,Derrick Williams,F,240.0,1991-05-25,"Bellflower, California",True,"[18, 26, 20, 6, 16, 14]",4605,2015-16,80.0,9.0,1435.0,6.4,14.2,0.45,1.1,3.8,0.293,5.3,10.4,0.506,4.9,6.4,0.758,1.2,6.2,7.4,1.9,0.7,0.2,1.5,1.7,18.7,Retired,80
Derrick Williams,Derrick Williams,F,240.0,1991-05-25,"Bellflower, California",True,"[18, 26, 20, 6, 16, 14]",4605,2013-14,78.0,15.0,1820.0,4.1,9.5,0.427,0.5,2.0,0.263,3.6,7.6,0.47,3.7,5.1,0.718,1.4,5.0,6.4,1.1,0.9,0.4,1.5,2.3,12.3,Retired,80
Derrick Williams,Derrick Williams,F,240.0,1991-05-25,"Bellflower, California",True,"[18, 26, 20, 6, 16, 14]",4605,2014-15,74.0,6.0,1462.0,5.3,11.9,0.447,1.2,3.8,0.314,4.1,8.1,0.511,3.3,4.8,0.684,1.0,4.0,5.0,1.2,0.8,0.1,1.4,1.6,15.2,Retired,80
Derrick Williams,Derrick Williams,F,240.0,1991-05-25,"Bellflower, California",True,"[18, 26, 20, 6, 16, 14]",4605,2016-17,50.0,11.0,804.0,4.8,10.9,0.443,1.3,4.3,0.309,3.5,6.6,0.531,2.6,4.0,0.652,0.9,5.0,5.8,1.3,0.6,0.3,1.3,2.7,13.6,Retired,80
Duck Williams,Donald Edgar Williams,G,180.0,1956-08-02,"Demopolis, Alabama",True,[],4606,1979-80,77.0,38.0,1794.0,4.7,10.4,0.447,0.0,0.2,0.0,4.7,10.2,0.458,0.8,1.2,0.7,0.4,1.7,2.1,3.7,2.0,0.2,2.1,3.3,10.2,Retired,74
Elliot Williams,Elliot Jerell Williams,G,190.0,1989-06-20,"Memphis, Tennessee",True,"[23, 25, 15, 29]",4608,2013-14,67.0,2.0,1157.0,4.4,10.5,0.415,1.2,3.9,0.296,3.2,6.6,0.486,2.7,3.7,0.731,0.9,3.1,4.0,2.2,1.1,0.1,2.1,3.9,12.6,Retired,77
Elliot Williams,Elliot Jerell Williams,G,190.0,1989-06-20,"Memphis, Tennessee",True,"[23, 25, 15, 29]",4608,2014-15,13.0,0.0,119.0,4.2,11.2,0.378,2.4,5.4,0.444,1.8,5.7,0.316,0.3,1.2,0.25,0.0,2.4,2.4,3.6,1.2,0.0,1.2,3.6,11.2,Retired,77
Elliot Williams,Elliot Jerell Williams,G,190.0,1989-06-20,"Memphis, Tennessee",True,"[23, 25, 15, 29]",4608,2015-16,5.0,0.0,45.0,1.6,8.0,0.2,0.8,3.2,0.25,0.8,4.8,0.167,2.4,3.2,0.75,0.8,2.4,3.2,3.2,0.0,0.0,0.8,1.6,6.4,Retired,77
Elliot Williams,Elliot Jerell Williams,G,190.0,1989-06-20,"Memphis, Tennessee",True,"[23, 25, 15, 29]",4608,2011-12,24.0,0.0,149.0,8.9,17.9,0.5,1.9,6.5,0.296,7.0,11.4,0.617,1.4,4.3,0.333,1.7,2.9,4.6,1.4,1.4,0.7,1.2,4.3,21.3,Retired,77
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,1995-96,64.0,6.0,1470.0,5.9,13.4,0.441,0.1,0.2,0.3,5.8,13.1,0.444,4.9,7.3,0.671,2.3,3.1,5.3,1.7,1.4,0.3,2.2,3.6,16.8,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,2001-02,74.0,30.0,1747.0,3.0,7.9,0.374,0.5,1.8,0.279,2.5,6.2,0.401,3.3,4.5,0.731,1.2,3.4,4.6,2.2,1.6,0.2,2.0,3.7,9.7,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,2006-07,21.0,0.0,121.0,5.7,14.0,0.404,2.4,5.7,0.421,3.3,8.3,0.393,2.4,4.2,0.571,0.9,4.2,5.1,2.1,0.9,0.0,2.1,3.6,16.1,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,2000-01,81.0,11.0,1745.0,3.3,9.2,0.362,0.9,2.9,0.331,2.4,6.4,0.375,3.4,4.8,0.714,1.3,3.0,4.3,2.3,1.3,0.3,1.6,3.7,11.0,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,2004-05,55.0,39.0,1322.0,3.9,9.0,0.43,0.8,2.0,0.384,3.1,7.0,0.444,3.0,4.4,0.696,1.2,3.5,4.7,2.5,1.0,0.1,1.6,4.0,11.5,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,1996-97,72.0,67.0,2435.0,5.5,12.1,0.456,0.0,0.1,0.25,5.5,12.0,0.458,4.8,6.4,0.752,1.9,3.0,4.9,1.9,1.1,0.2,2.1,3.1,15.9,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,1997-98,4.0,4.0,145.0,6.0,15.1,0.393,0.0,0.0,0.0,6.0,15.1,0.393,7.7,11.2,0.689,2.5,2.7,5.2,3.0,1.0,0.0,2.2,2.2,19.6,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,1998-99,38.0,8.0,780.0,3.7,10.1,0.365,0.3,1.2,0.231,3.4,8.9,0.383,5.1,6.4,0.799,1.6,2.2,3.7,1.7,1.2,0.4,2.3,3.5,12.8,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,2003-04,71.0,36.0,1886.0,4.4,11.4,0.386,0.7,2.4,0.276,3.7,9.0,0.416,4.1,5.4,0.76,1.2,4.2,5.5,2.3,1.3,0.2,1.7,3.4,13.6,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,2005-06,28.0,11.0,352.0,3.0,7.7,0.387,0.5,1.8,0.278,2.5,5.8,0.421,2.9,3.9,0.737,1.0,4.1,5.1,1.5,0.7,0.2,1.5,5.6,9.3,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,1999-00,68.0,17.0,1378.0,4.3,10.1,0.427,0.7,1.9,0.347,3.7,8.2,0.446,3.5,4.4,0.793,1.4,2.6,4.1,2.4,1.1,0.4,1.7,4.3,12.8,Retired,80
Eric Williams,Eric C. Williams,F,220.0,1972-07-17,"Newark, New Jersey",True,"[2, 28, 6, 8, 3, 27, 4]",4609,2002-03,82.0,79.0,2350.0,3.9,8.8,0.442,0.6,1.7,0.336,3.3,7.1,0.467,3.1,4.1,0.75,2.2,3.7,5.9,2.1,1.3,0.3,1.5,3.6,11.4,Retired,80
Frank Williams,Frank Lowell Williams,G,212.0,1980-02-25,"Peoria, Illinois",True,"[20, 5]",4611,2002-03,21.0,0.0,167.0,1.9,7.1,0.273,1.3,3.4,0.375,0.6,3.7,0.176,0.9,1.3,0.667,0.6,3.2,3.9,7.3,1.5,0.4,3.7,4.3,6.0,Retired,75
Frank Williams,Frank Lowell Williams,G,212.0,1980-02-25,"Peoria, Illinois",True,"[20, 5]",4611,2003-04,56.0,3.0,714.0,4.0,10.5,0.385,0.9,3.0,0.3,3.1,7.5,0.419,2.1,2.4,0.854,0.4,2.3,2.7,6.1,1.3,0.3,3.2,2.9,11.0,Retired,75
Frank Williams,Frank Lowell Williams,G,212.0,1980-02-25,"Peoria, Illinois",True,"[20, 5]",4611,2004-05,9.0,0.0,71.0,1.5,10.1,0.15,0.0,2.0,0.0,1.5,8.1,0.188,0.0,0.0,0.0,1.0,2.0,3.0,5.6,1.0,1.5,1.5,4.6,3.0,Retired,75
Freeman Williams,Freeman Williams Jr.,G-F,190.0,1956-05-15,"Los Angeles, California",True,"[1, 29]",4612,1985-86,9.0,0.0,110.0,8.2,21.9,0.373,2.3,4.6,0.5,5.9,17.3,0.34,3.9,5.6,0.706,1.3,2.6,3.9,2.3,2.3,0.3,4.3,3.3,22.6,Retired,76
Freeman Williams,Freeman Williams Jr.,G-F,190.0,1956-05-15,"Los Angeles, California",True,"[1, 29]",4612,1982-83,18.0,3.0,210.0,6.2,17.3,0.356,0.3,1.2,0.286,5.8,16.1,0.362,3.1,4.3,0.72,0.5,2.4,2.9,1.7,1.0,0.2,2.1,5.1,15.8,Retired,76
Freeman Williams,Freeman Williams Jr.,G-F,190.0,1956-05-15,"Los Angeles, California",True,"[1, 29]",4612,1981-82,60.0,10.0,997.0,10.0,22.5,0.443,1.0,3.4,0.298,9.0,19.1,0.469,5.1,6.0,0.843,0.8,1.4,2.2,3.1,1.0,0.0,3.9,3.7,26.0,Retired,76
Freeman Williams,Freeman Williams Jr.,G-F,190.0,1956-05-15,"Los Angeles, California",True,"[1, 29]",4612,1980-81,82.0,40.0,1976.0,11.7,25.2,0.465,0.9,2.6,0.34,10.8,22.6,0.479,4.6,5.4,0.852,1.4,1.0,2.4,3.0,1.7,0.1,3.0,2.9,28.9,Retired,76
Freeman Williams,Freeman Williams Jr.,G-F,190.0,1956-05-15,"Los Angeles, California",True,"[1, 29]",4612,1979-80,82.0,40.0,2118.0,11.0,22.8,0.48,0.7,2.2,0.328,10.2,20.7,0.496,3.3,4.0,0.815,1.8,1.5,3.3,2.8,1.2,0.2,2.9,2.5,25.9,Retired,76
Grant Williams,Grant Dean Williams,F,236.0,1998-11-30,"Houston, Texas",False,[2],4614,2019-20,52.0,4.0,809.0,3.2,7.3,0.43,0.9,3.1,0.286,2.3,4.2,0.537,1.6,2.2,0.714,2.3,3.9,6.1,2.4,1.0,1.3,1.9,5.5,8.8,Boston Celtics,78
Gus Williams,Gus Williams,G,175.0,1953-10-10,"Mount Vernon, New York",True,"[10, 1]",4615,1986-87,33.0,0.0,481.0,4.0,10.9,0.363,0.4,1.3,0.278,3.6,9.6,0.375,2.0,3.0,0.675,0.6,2.4,3.0,10.4,1.3,0.4,4.0,4.0,10.3,Retired,74
Gus Williams,Gus Williams,G,175.0,1953-10-10,"Mount Vernon, New York",True,"[10, 1]",4615,1981-82,80.0,80.0,2876.0,9.7,19.9,0.486,0.1,0.5,0.225,9.6,19.4,0.492,4.0,5.5,0.734,1.2,1.9,3.1,6.9,2.2,0.5,2.5,2.0,23.5,Retired,74
Gus Williams,Gus Williams,G,175.0,1953-10-10,"Mount Vernon, New York",True,"[10, 1]",4615,1983-84,80.0,80.0,2818.0,7.6,16.7,0.458,0.1,0.3,0.16,7.6,16.4,0.464,3.8,5.1,0.75,0.9,1.8,2.6,8.6,2.4,0.3,3.0,1.9,19.1,Retired,74
Gus Williams,Gus Williams,G,175.0,1953-10-10,"Mount Vernon, New York",True,"[10, 1]",4615,1979-80,82.0,40.0,2969.0,9.0,18.6,0.482,0.1,0.4,0.194,8.9,18.2,0.489,4.0,5.1,0.788,1.5,1.8,3.3,4.8,2.4,0.4,2.2,1.9,22.0,Retired,74
Gus Williams,Gus Williams,G,175.0,1953-10-10,"Mount Vernon, New York",True,"[10, 1]",4615,1984-85,79.0,78.0,2960.0,7.8,18.0,0.43,0.6,2.1,0.29,7.1,15.9,0.449,3.1,4.2,0.725,0.9,1.5,2.4,7.4,2.2,0.4,2.6,1.9,19.2,Retired,74
Gus Williams,Gus Williams,G,175.0,1953-10-10,"Mount Vernon, New York",True,"[10, 1]",4615,1982-83,80.0,80.0,2761.0,8.6,18.0,0.477,0.0,0.6,0.047,8.6,17.5,0.491,3.6,4.8,0.751,0.9,1.7,2.7,8.4,2.4,0.3,3.0,1.5,20.9,Retired,74
Gus Williams,Gus Williams,G,175.0,1953-10-10,"Mount Vernon, New York",True,"[10, 1]",4615,1985-86,77.0,67.0,2284.0,6.8,16.0,0.428,0.5,1.8,0.259,6.4,14.1,0.45,2.2,3.0,0.734,0.8,1.8,2.6,7.1,1.5,0.2,2.5,1.8,16.3,Retired,74
Guy Williams,Guy Bernard Williams,F,200.0,1960-07-01,"Los Angeles, California",True,[10],4616,1984-85,21.0,0.0,119.0,8.8,19.1,0.46,0.3,1.2,0.25,8.5,17.8,0.475,0.6,1.5,0.4,4.5,3.6,8.2,2.7,1.5,0.6,2.4,5.1,18.5,Retired,81
Guy Williams,Guy Bernard Williams,F,200.0,1960-07-01,"Los Angeles, California",True,[10],4616,1985-86,5.0,0.0,25.0,2.9,7.2,0.4,0.0,0.0,0.0,2.9,7.2,0.4,4.3,8.6,0.5,0.0,8.6,8.6,0.0,1.4,2.9,0.0,10.1,10.1,Retired,81
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1982-83,78.0,74.0,2513.0,8.3,16.7,0.499,0.0,0.1,0.0,8.3,16.6,0.502,2.2,3.2,0.705,2.2,6.2,8.4,3.8,0.8,2.4,3.3,3.3,18.8,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1991-92,75.0,26.0,2040.0,6.5,15.0,0.431,0.0,0.1,0.167,6.5,14.9,0.433,2.2,3.0,0.725,1.9,6.1,8.0,1.7,0.6,1.7,2.0,3.3,15.2,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1988-89,76.0,66.0,2470.0,4.7,10.8,0.436,0.0,0.1,0.0,4.7,10.7,0.439,1.9,2.8,0.686,2.0,6.7,8.6,1.8,0.7,2.0,2.2,3.4,11.3,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1986-87,74.0,67.0,2526.0,6.4,13.4,0.48,0.0,0.1,0.0,6.4,13.3,0.485,2.8,3.8,0.74,2.0,5.7,7.7,2.5,0.8,1.3,2.1,3.6,15.7,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1987-88,75.0,37.0,1966.0,5.7,13.4,0.425,0.0,0.1,0.0,5.7,13.3,0.428,2.3,3.1,0.737,2.1,6.5,8.6,1.8,0.7,2.7,2.2,4.5,13.7,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1997-98,27.0,0.0,178.0,3.6,8.7,0.419,0.0,0.0,0.0,3.6,8.7,0.419,0.2,1.6,0.125,1.2,4.7,5.9,0.8,1.2,1.8,1.0,6.9,7.5,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1983-84,69.0,53.0,2279.0,6.5,13.6,0.478,0.0,0.1,0.0,6.5,13.5,0.48,3.3,4.7,0.702,2.4,6.3,8.8,3.4,0.9,1.7,3.3,3.0,16.3,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1998-99,6.0,0.0,34.0,4.2,8.5,0.5,0.0,0.0,0.0,4.2,8.5,0.5,2.1,2.1,1.0,3.2,3.2,6.4,0.0,0.0,2.1,2.1,2.1,10.6,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1994-95,56.0,3.0,743.0,4.0,8.7,0.456,0.0,0.0,0.0,4.0,8.7,0.456,1.1,1.8,0.622,1.1,5.3,6.4,1.3,0.6,2.2,1.9,5.2,9.1,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1984-85,75.0,70.0,2557.0,8.1,17.0,0.475,0.0,0.1,0.111,8.1,16.9,0.478,3.2,4.8,0.657,2.2,6.8,8.9,3.5,0.8,1.9,3.7,3.1,19.4,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1981-82,82.0,75.0,2277.0,6.4,13.5,0.477,0.0,0.1,0.286,6.4,13.4,0.478,2.0,3.0,0.67,2.8,6.8,9.6,2.2,0.8,2.8,2.2,3.2,14.9,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1996-97,21.0,2.0,184.0,3.5,9.0,0.391,0.0,0.2,0.0,3.5,8.8,0.4,0.6,0.8,0.75,1.8,4.3,6.1,1.0,0.8,1.0,1.0,3.5,7.6,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1990-91,60.0,36.0,1832.0,6.5,12.9,0.507,0.0,0.1,0.0,6.5,12.8,0.51,1.6,2.6,0.638,1.7,5.3,7.0,1.9,0.6,1.7,2.2,3.9,14.7,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1993-94,70.0,3.0,774.0,4.8,10.8,0.442,0.0,0.0,0.0,4.8,10.8,0.444,1.3,2.0,0.643,2.6,5.9,8.5,1.3,0.8,2.0,1.8,5.0,10.8,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1989-90,81.0,19.0,2199.0,4.8,10.9,0.444,0.0,0.1,0.222,4.8,10.7,0.447,1.8,2.6,0.679,1.2,5.2,6.4,1.9,0.8,1.7,1.7,4.0,11.5,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1992-93,55.0,0.0,571.0,4.5,11.0,0.411,0.0,0.0,0.0,4.5,11.0,0.411,0.9,1.3,0.667,2.8,6.4,9.2,1.2,1.3,1.8,1.4,4.9,10.0,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1985-86,78.0,74.0,2770.0,8.1,16.6,0.492,0.0,0.2,0.083,8.1,16.4,0.496,3.8,5.2,0.73,2.2,7.0,9.2,2.3,0.6,2.4,2.7,3.2,20.1,Retired,82
Herb Williams,Herbert L. Williams,C-F,242.0,1958-02-16,"Columbus, Ohio",True,"[12, 20, 7, 28]",4618,1995-96,44.0,2.0,571.0,3.9,9.6,0.408,0.1,0.3,0.25,3.8,9.3,0.412,0.8,1.3,0.65,0.9,4.7,5.7,1.7,0.9,2.1,1.4,5.0,8.7,Retired,82
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1994-95,74.0,73.0,2641.0,5.0,11.0,0.452,0.0,0.1,0.2,5.0,11.0,0.453,2.7,3.9,0.685,2.4,4.6,6.9,2.6,1.1,1.4,2.0,2.9,12.7,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1986-87,80.0,80.0,2714.0,5.8,11.9,0.485,0.0,0.0,0.0,5.8,11.9,0.485,4.0,5.3,0.745,2.9,5.4,8.3,2.0,0.8,2.2,1.8,2.6,15.5,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1995-96,62.0,58.0,1652.0,3.9,8.7,0.453,0.0,0.0,0.0,3.9,8.6,0.455,2.1,2.8,0.731,2.8,5.3,8.1,1.4,1.0,2.0,1.4,3.7,9.9,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1996-97,68.0,66.0,2137.0,3.4,7.0,0.49,0.0,0.0,0.0,3.4,7.0,0.493,2.2,3.3,0.672,3.0,6.5,9.5,1.7,1.1,1.5,1.1,3.0,9.1,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1990-91,43.0,14.0,1293.0,5.5,12.0,0.463,0.0,0.0,0.0,5.5,11.9,0.464,3.0,4.6,0.652,3.1,5.0,8.1,2.8,1.0,1.9,1.8,3.5,14.1,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1997-98,71.0,30.0,1333.0,2.6,5.5,0.47,0.0,0.0,0.0,2.6,5.5,0.47,1.8,2.5,0.699,2.9,5.5,8.4,1.3,0.9,1.6,0.8,3.7,6.9,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1993-94,76.0,72.0,2660.0,5.3,11.2,0.478,0.0,0.0,0.0,5.3,11.2,0.478,3.4,4.7,0.728,2.8,5.0,7.8,2.6,1.1,1.8,1.9,3.0,14.1,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1988-89,82.0,10.0,2125.0,6.0,11.9,0.509,0.0,0.1,0.25,6.0,11.8,0.51,4.0,5.3,0.748,2.9,5.2,8.1,1.8,1.3,2.3,1.7,3.2,16.1,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1998-99,25.0,11.0,403.0,1.0,2.9,0.333,0.0,0.0,0.0,1.0,2.9,0.333,0.6,0.9,0.7,3.2,4.2,7.4,1.3,1.2,1.6,1.2,4.4,2.6,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1987-88,77.0,50.0,2106.0,5.4,11.3,0.477,0.0,0.0,0.0,5.4,11.3,0.477,3.6,4.8,0.756,2.7,5.9,8.6,1.8,1.0,2.5,1.8,3.5,14.4,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1991-92,80.0,12.0,2432.0,5.0,10.0,0.503,0.0,0.1,0.0,5.0,10.0,0.506,4.0,5.3,0.752,3.4,5.6,9.0,2.9,0.9,2.7,1.2,2.8,14.1,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1989-90,82.0,29.0,2776.0,6.8,13.9,0.493,0.0,0.0,0.0,6.8,13.9,0.493,4.2,5.7,0.739,2.9,5.7,8.6,2.2,1.1,2.2,1.9,2.8,17.9,Retired,83
Hot Rod Williams,John Williams,F-C,215.0,1962-08-09,"Sorrento, Louisiana",True,"[6, 24, 7]",4619,1992-93,67.0,13.0,2055.0,4.6,9.8,0.47,0.0,0.0,0.0,4.6,9.8,0.47,3.7,5.2,0.716,2.2,5.0,7.3,2.7,0.8,1.8,2.0,3.0,12.9,Retired,83
Jason Williams,Jason Chandler Williams,G,190.0,1975-11-18,"Belle, West Virginia",True,"[15, 26, 16, 22]",4620,1998-99,50.0,50.0,1805.0,4.6,12.3,0.374,2.0,6.4,0.31,2.6,5.9,0.446,1.6,2.1,0.752,0.3,2.8,3.1,6.0,1.9,0.0,2.9,1.8,12.8,Retired,73
Jason Williams,Jason Chandler Williams,G,190.0,1975-11-18,"Belle, West Virginia",True,"[15, 26, 16, 22]",4620,1999-00,81.0,81.0,2760.0,4.7,12.7,0.373,1.9,6.6,0.287,2.8,6.1,0.466,1.7,2.2,0.753,0.3,2.7,3.0,7.7,1.5,0.1,3.9,1.8,13.0,Retired,73
Jason Williams,Jason Chandler Williams,G,190.0,1975-11-18,"Belle, West Virginia",True,"[15, 26, 16, 22]",4620,2009-10,82.0,18.0,1703.0,4.0,9.0,0.444,1.8,4.7,0.38,2.2,4.3,0.512,0.7,0.9,0.756,0.1,2.5,2.7,6.3,1.1,0.1,1.8,1.4,10.4,Retired,73
Jason Williams,Jason Chandler Williams,G,190.0,1975-11-18,"Belle, West Virginia",True,"[15, 26, 16, 22]",4620,2001-02,65.0,65.0,2236.0,6.1,15.9,0.382,2.0,6.9,0.295,4.0,8.9,0.449,1.3,1.6,0.792,0.4,2.8,3.1,8.4,1.8,0.1,3.4,1.6,15.4,Retired,73
Jason Williams,Jason Chandler Williams,G,190.0,1975-11-18,"Belle, West Virginia",True,"[15, 26, 16, 22]",4620,2000-01,77.0,77.0,2290.0,4.4,10.8,0.407,1.5,4.9,0.315,2.9,6.0,0.483,0.9,1.2,0.789,0.3,2.6,2.9,6.5,1.5,0.1,2.5,1.8,11.3,Retired,73
Jason Williams,Jason Chandler Williams,G,190.0,1975-11-18,"Belle, West Virginia",True,"[15, 26, 16, 22]",4620,2010-11,27.0,0.0,295.0,2.7,8.2,0.328,1.2,4.6,0.263,1.5,3.5,0.414,0.0,0.0,0.0,0.4,3.3,3.7,6.3,1.3,0.1,2.2,1.0,6.6,Retired,73
